"title","job_url","location","date_posted","num_employees","job_url_direct","company_url_direct"
"Staff Backend Software Engineer, Commercial Software & Services","https://www.indeed.com/viewjob?jk=16ab9bb17e0fa221","Mountain View, CA, US","2025-05-04","10,000+","https://generalmotors.wd5.myworkdayjobs.com/en-US/Careers_GM/job/Mountain-View-California-United-States-of-America/Staff-Backend-Software-Engineer--Commercial-Software---Services_JR-202507402-1","http://www.gm.com"
"Software Developer","https://www.indeed.com/viewjob?jk=878e56aa302899ea","Santa Clara, CA, US","2025-05-04","10,000+","https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/292818","https://oracle.com/careers"
"Software Developer","https://www.indeed.com/viewjob?jk=631ce275e2bae0d5","Santa Clara, CA, US","2025-05-04","10,000+","https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/292826","https://oracle.com/careers"
"Software Developer","https://www.indeed.com/viewjob?jk=2359e8bc6dbaefdc","Santa Clara, CA, US","2025-05-04","10,000+","https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/292783","https://oracle.com/careers"
"Senior Software Engineer, Back End","https://www.indeed.com/viewjob?jk=3765a6e26f4b2756","Concord, CA, US","2025-05-04","51 to 200","https://careers-kdsda.icims.com/jobs/2906/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","https://www.kyoceradocumentsolutions.nl"
"Sr. Software Engineer - OTA","https://www.indeed.com/viewjob?jk=7fd2bc90d37bbbcf","Palo Alto, CA, US","2025-05-04","","https://careers.rivianvw.tech/jobs/23820/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f",""
"Site Reliability Engineer","https://www.indeed.com/viewjob?jk=0d8255fabc5a06dc","San Mateo, CA, US","2025-05-04","1,001 to 5,000","https://jobs.lever.co/goodleap/82480296-d5a3-4569-9de3-b04ca63c351f?lever-source=Indeed","http://www.goodleap.com"
"Site Reliability Engineer","https://www.indeed.com/viewjob?jk=dbef67269d928e4a","Roseville, CA, US","2025-05-04","1,001 to 5,000","https://jobs.lever.co/goodleap/82480296-d5a3-4569-9de3-b04ca63c351f?lever-source=Indeed","http://www.goodleap.com"
"Site Reliability Engineer","https://www.indeed.com/viewjob?jk=8115b122a58e9927","San Francisco, CA, US","2025-05-04","1,001 to 5,000","https://jobs.lever.co/goodleap/82480296-d5a3-4569-9de3-b04ca63c351f?lever-source=Indeed","http://www.goodleap.com"
"Android Engineer (Kotlin)","https://www.indeed.com/viewjob?jk=ed85a56c191b3dde","San Francisco, CA, US","2025-05-04","","https://jobs.lever.co/WisprAI/060415af-687f-4875-bb1b-a66696fc44b7?lever-source=Indeed",""
"Bilingual Software Developer","https://www.indeed.com/viewjob?jk=214ee26a8cd2924e","San Jose, CA, US","2025-05-04","","https://cinter.applytojob.com/apply/0f2a331d43467b615f7165065e6a584658721404382917701a14243904635214680d15/Bilingual-Software-Developer?sid=eEQBqvIUnAU4oRjphFKIukV9QEipB4cC1OG&source=INDE&~",""
"UI/UX Software Engineer - Onsite","https://www.indeed.com/viewjob?jk=94e00c09a0f8ef88","Sunnyvale, CA, US","2025-05-04","5,001 to 10,000","https://jobs.danaher.com/global/en/job/DANAGLOBALR1289108EXTERNALENGLOBAL/UI-UX-Software-Engineer-Onsite?utm_source=indeed&utm_medium=phenom-feeds","http://www.cepheid.com"
"Principal Front-End Engineer","https://www.indeed.com/viewjob?jk=3d82de7259160303","San Francisco, CA, US","2025-05-04","10,000+","https://autodesk.wd1.myworkdayjobs.com/en-US/Ext/job/AMER---United-States---California---San-Francisco---One-Market/Principal-Front-End-Engineer_25WD88038-2","https://www.autodesk.com/careers/overview?mktvar002=5490276%7CPDS%7C"
"Manager, Software Engineering, Science","https://www.indeed.com/viewjob?jk=f6d6b7eaf229298b","Redwood City, CA, US","2025-05-04","501 to 1,000","https://grnh.se/26b605281us","http://www.chanzuckerberg.com"
"Haskell Software Engineer, Internal Tools","https://www.indeed.com/viewjob?jk=c5bd54970e7002f7","Palo Alto, CA, US","2025-05-04","10,000+","https://www.tesla.com/careers/search/job/242443?source=Indeed","https://www.tesla.com"
"Software Engineer 5 - Partner Payments","https://www.indeed.com/viewjob?jk=48a4270878402e90","Los Gatos, CA, US","2025-05-04","5,001 to 10,000","https://explore.jobs.netflix.net/careers/job/790302666647","http://www.netflix.com"
"Staff Embedded Software Engineer","https://www.indeed.com/viewjob?jk=d5901b235954f186","Livermore, CA, US","2025-05-04","10,000+","https://rehlko.wd12.myworkdayjobs.com/en-US/Reh/job/LivermoreCA/Staff-Embedded-Software-Engineer_R00101","https://www.rehlko.com/"
"Lead Software Engineer, Payments Implementation","https://www.indeed.com/viewjob?jk=a6ec1a2faa55d6bc","San Francisco, CA, US","2025-05-04","1,001 to 5,000","https://lendingclub.wd1.myworkdayjobs.com/en-US/External/job/San-Francisco-CA/Lead-Software-Engineer--Payments-Implementation_R0006999","http://www.lendingclub.com"
"Automation Engineer","https://www.indeed.com/viewjob?jk=3afb14591b1b5cce","San Jose, CA, US","2025-05-04","","https://ensurge.bamboohr.com/careers/68?source=indeed&src=indeed&postedDate=2025-05-05",""
"Embedded Software Engineer (C++/Linux)","https://www.indeed.com/viewjob?jk=d732f239d1ccadf0","Milpitas, CA, US","2025-05-04","5,001 to 10,000","https://kla.wd1.myworkdayjobs.com/en-US/Search/job/Milpitas-CA/Embedded-Software-Engineer_2529323","http://www.kla-tencor.com"
"5G Core - Senior Software Integration and Test Engineer – 5G CORE REQUIRED","https://www.indeed.com/viewjob?jk=8d0c143b3faaa2ad","Saratoga, CA, US","2025-05-04","","https://jobs.lever.co/espace/3be4c4cb-7423-44f3-9489-d86268611233",""
"Senior Software Dev QA Engineer(FortiDrive)","https://www.indeed.com/viewjob?jk=95c5faa8786899a1","Sunnyvale, CA, US","2025-05-04","10,000+","https://edel.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_xx/requisitions/preview/19615","http://www.fortinet.com"
"Backend Software Engineer Intern (TikTok Eng - AI Platform) - 2025 Project Intern (BS/MS)","https://www.indeed.com/viewjob?jk=31e509167492cdad","San Jose, CA, US","2025-05-04","10,000+","https://lifeattiktok.com/search/7500428744429193480","https://www.tiktok.com/"
"Full-Stack Engineer","https://www.indeed.com/viewjob?jk=24a45bf36ef4858b","South San Francisco, CA, US","2025-05-04","11 to 50","https://jobs.ashbyhq.com/arcadeai/0c8e843d-f390-4993-87ee-daad8a8edff2?utm_source=vyOxJJRokE",""
"Software Engineer III, Machine Learning (Computer Vision), YouTube","https://www.indeed.com/viewjob?jk=d443239584b865e5","Mountain View, CA, US","2025-05-04","","https://careers.google.com/jobs/results/93760893136839366-software-engineer-iii/","https://www.youtube.com"
"Principal Engineer, Envisioning Studio","https://www.indeed.com/viewjob?jk=0f468ea205e43ce8","Fremont, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/111732548131791558-principal-engineer/","http://goo.gle/3ygdkgv"
"Senior Software Engineer, Front End, Labs","https://www.indeed.com/viewjob?jk=c6474f88b7df7805","Mountain View, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/92622520644969158-senior-software-engineer/","http://goo.gle/3ygdkgv"
"Staff Software Engineer, ML Infrastructure","https://www.indeed.com/viewjob?jk=48e5b0d940741964","Sunnyvale, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/105785152298197702-staff-software-engineer/","http://goo.gle/3ygdkgv"
"Software Engineer III, Generative AI, Google Cloud AI","https://www.indeed.com/viewjob?jk=5d9ea0e751c57a43","Sunnyvale, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/84336704097264326-software-engineer-iii/","http://goo.gle/3ygdkgv"
"Software Engineer III, Google Play","https://www.indeed.com/viewjob?jk=8644c3554d9acd3a","Mountain View, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/103854135001916102-software-engineer-iii/","http://goo.gle/3ygdkgv"
"Software Engineer III, Full Stack","https://www.indeed.com/viewjob?jk=c0c41ee5818b6f6b","Sunnyvale, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/99734677249499846-software-engineer-iii/","http://goo.gle/3ygdkgv"
"Senior Software Engineer, Front End, Google Cloud AI","https://www.indeed.com/viewjob?jk=3be152925d9349f2","Sunnyvale, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/81907882911507142-senior-software-engineer/","http://goo.gle/3ygdkgv"
"Principal Engineer, Envisioning Studio","https://www.indeed.com/viewjob?jk=7a0afeb0b3eb3721","Mountain View, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/111732548131791558-principal-engineer/","http://goo.gle/3ygdkgv"
"Software Engineer III, AI/ML, YouTube","https://www.indeed.com/viewjob?jk=e8149a96b60ab2fc","San Bruno, CA, US","2025-05-04","","https://careers.google.com/jobs/results/87620945329431238-software-engineer-iii/","https://www.youtube.com"
"Mobile Developer","https://www.indeed.com/viewjob?jk=b9717e2373a6c5fd","San Leandro, CA, US","2025-05-04","201 to 500","https://intonenetworks.com/careers-at-intone","https://www.intonenetworks.com"
"Senior Mobile Developer","https://www.indeed.com/viewjob?jk=c63532f380019fe0","Pleasanton, CA, US","2025-05-04","10,000+","https://capgemini.talentnet.community/jobs/57c056cb-76db-4574-aadf-7e26e7dedb1d","https://www.capgemini.com"
"Automation Engineer III","https://www.indeed.com/viewjob?jk=748407b15e8d8159","Brisbane, CA, US","2025-05-04","51 to 200","https://grnh.se/35d118832us","https://www.freenome.com"
"Python GoLang Engineer","https://www.indeed.com/viewjob?jk=64b9acc3b40e1e27","Menlo Park, CA, US","2025-05-04","10,000+","https://careers.wipro.com/job/Menlo-Park-Python-GoLang-Engineer-CA-94025/1150082255/?feedId=420455&utm_source=Indeed","http://www.wipro.com"
"Python GoLang Engineer","https://www.indeed.com/viewjob?jk=a241d080111badf6","Menlo Park, CA, US","2025-05-04","10,000+","https://careers.wipro.com/job/Menlo-Park-Python-GoLang-Engineer-CA-94025/1150083455/?feedId=420455&utm_source=Indeed","http://www.wipro.com"
"Python GoLang Lead","https://www.indeed.com/viewjob?jk=1873030b1a907bf4","Menlo Park, CA, US","2025-05-04","10,000+","https://careers.wipro.com/job/Menlo-Park-Python-GoLang-Lead-CA-94025/1150082855/?feedId=420455&utm_source=Indeed","http://www.wipro.com"
"Full Stack Engineer","https://www.indeed.com/viewjob?jk=c6dfd1d8836e11dd","San Francisco, CA, US","2025-05-04","201 to 500","https://sema4.teamtailor.com/jobs/5889899-full-stack-engineer","https://www.sema4genomics.com"
"Lead ML Software Engineer","https://www.indeed.com/viewjob?jk=8dac31e956bc8322","San Francisco, CA, US","2025-05-04","10,000+","https://tnl2.jometer.com/v2/job?jz=581jn2b5c94631bb33ca8d045784a72a69c66CMAAKAAAAABQ&utm_source=joveo&publisher=Indeed-organic","https://www.wellsfargojobs.com/en/well-life/"
"Lead ML Software Engineer","https://www.indeed.com/viewjob?jk=abfd660dd94f91b2","Concord, CA, US","2025-05-04","10,000+","https://tnl2.jometer.com/v2/job?jz=581jn83f37365c9cc7dac70207a17b09f2defCMAAKAAAAABQ&utm_source=joveo&publisher=Indeed-organic","https://www.wellsfargojobs.com/en/well-life/"
"Staff backend engineer","https://www.indeed.com/viewjob?jk=30d5d3721ce2ebd3","South San Francisco, CA, US","2025-05-04","1,001 to 5,000","https://grnh.se/3dab31ac1us","http://twistbioscience.com"
"Software Engineer","https://www.indeed.com/viewjob?jk=ed6cf07bf12678d2","Milpitas, CA, US","2025-05-04","51 to 200","https://www.estuate.com/jobs/software-engineer-3/","https://www.estuate.com"
"Software Engineer II","https://www.indeed.com/viewjob?jk=57028f5ed271c1b2","San Francisco, CA, US","2025-05-04","501 to 1,000","https://grnh.se/dfb804645us","https://www.coalitioninc.com/"
"Software Engineering Manager, Core Analytics and Insights","https://www.indeed.com/viewjob?jk=94160fd2d6414cd6","Sunnyvale, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/114683487016886982-software-engineering-manager/","http://goo.gle/3ygdkgv"
"Engineering Manager, Node Platform Infra","https://www.indeed.com/viewjob?jk=875eedb525d3aa38","San Francisco, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/121963293374849734-engineering-manager/","http://goo.gle/3ygdkgv"
"Software Engineer III, AI/ML Recommendations, Rankings, Predictions, YouTube","https://www.indeed.com/viewjob?jk=0c1f7bcc6962de28","San Bruno, CA, US","2025-05-04","","https://careers.google.com/jobs/results/98713782045287110-software-engineer-iii/","https://www.youtube.com"
"Senior Software Engineer, Infrastructure, Google Cloud Compute Infrastructure","https://www.indeed.com/viewjob?jk=6d76c67f98235f79","Sunnyvale, CA, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/109678868985455302-senior-software-engineer/","http://goo.gle/3ygdkgv"
"Software Development Engineer","https://www.indeed.com/viewjob?jk=996fff367b13202e","San Jose, CA, US","2025-05-04","10,000+","https://careers.adobe.com/us/en/job/ADOBUSR155466EXTERNALENUS/Software-Development-Engineer?utm_source=indeed&utm_medium=phenom-feeds","http://www.adobe.com"
"Lead Software Engineer - Big Data in Palo Alto, CA.","https://www.indeed.com/viewjob?jk=87eede6eeda17e01","Palo Alto, CA, US","2025-05-04","10,000+","https://careers.usbank.com/global/en/job/UBNAGLOBAL20250010192EXTERNALENGLOBAL/Lead-Software-Engineer-Big-Data-in-Palo-Alto-CA?utm_source=indeed&utm_medium=phenom-feeds","http://www.usbank.com"
"Principal Software Engineer","https://www.indeed.com/viewjob?jk=0560a388100aab96","Sunnyvale, CA, US","2025-05-04","10,000+","https://jobs.commscope.com/job/Sunnyvale-Principal-Software-Engineer-Cali-94089/1230399500/?feedId=221800&utm_source=Indeed&utm_campaign=Commscope_Indeed","https://careers.commscope.com/"
"Software Engineering SMTS","https://www.indeed.com/viewjob?jk=936980e23e42de0a","San Francisco, CA, US","2025-05-04","10,000+","https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/California---San-Francisco/Software-Engineering-SMTS_JR295108","http://www.salesforce.com"
"Senior Staff Software Engineer, iOS","https://www.indeed.com/viewjob?jk=83f7db24f891e15b","San Francisco, CA, US","2025-05-04","10,000+","https://salesforce.wd12.myworkdayjobs.com/en-US/External_Career_Site/job/California---San-Francisco/Senior-Staff-Software-Engineer--iOS_JR292580-2","http://www.salesforce.com"
"Software Engineer in Test","https://www.indeed.com/viewjob?jk=609e0d109f6f9dd0","San Jose, CA, US","2025-05-04","10,000+","https://paypal.eightfold.ai/careers?domain=paypal.com&sort_by=relevance&query=R0126286","https://www.paypal.com"
"Staff Engineer Frontend (JS Full Stack)","https://www.indeed.com/viewjob?jk=802b07e31e46e17b","San Jose, CA, US","2025-05-04","10,000+","https://paypal.eightfold.ai/careers?domain=paypal.com&sort_by=relevance&query=R0125058","https://www.paypal.com"
"Software engineer in Test","https://www.indeed.com/viewjob?jk=6bb78fc87f045e22","San Jose, CA, US","2025-05-04","10,000+","https://paypal.eightfold.ai/careers?domain=paypal.com&sort_by=relevance&query=R0126285","https://www.paypal.com"
"MTS 1, Software Engineer","https://www.indeed.com/viewjob?jk=59c88105650bc29b","San Jose, CA, US","2025-05-04","10,000+","https://paypal.eightfold.ai/careers?domain=paypal.com&sort_by=relevance&query=R0126292","https://www.paypal.com"
"Machine Learning Engineer","https://www.indeed.com/viewjob?jk=aadb99cfdaef76aa","San Jose, CA, US","2025-05-04","10,000+","https://paypal.eightfold.ai/careers?domain=paypal.com&sort_by=relevance&query=R0126346","https://www.paypal.com"
"Machine Learning Engineer","https://www.indeed.com/viewjob?jk=e7648fa346b1f04e","San Jose, CA, US","2025-05-04","10,000+","https://paypal.eightfold.ai/careers?domain=paypal.com&sort_by=relevance&query=R0126341","https://www.paypal.com"
"Senior Software Development Engineer - AWS Generative AI & ML Servers, AWS HWEngS Accelerators","https://www.indeed.com/viewjob?jk=f73036dd79c8a8c6","Cupertino, CA, US","2025-05-03","10,000+","https://www.amazon.jobs/jobs/2973866/senior-software-development-engineer--aws-generative-ai--ml-servers-aws-hwengs-accelerators?cmpid=DA_INAD200785B","https://www.amazon.jobs"
"Senior DevOps Cloud Engineer (Roseville, CA)","https://www.indeed.com/viewjob?jk=26c922654bc1a0ec","Roseville, CA, US","2025-05-03","10,000+","https://careers.hpe.com/us/en/job/HPE1US1187763EXTERNALENUS/Senior-DevOps-Cloud-Engineer-Roseville-CA?utm_source=indeed&utm_medium=phenom-feeds","http://careers.HPE.com"
"Front End Software Engineer, Tapestry","https://www.indeed.com/viewjob?jk=4155ba83d27a76a1","Mountain View, CA, US","2025-05-03","1,001 to 5,000","https://x.company/careers/7982786002","https://www.x.company"
"Lead Ruby on Rails Developer","https://www.indeed.com/viewjob?jk=487ad344bcb1febd","Mountain View, CA, US","2025-05-03","","http://www.indeed.com/job/lead-ruby-rails-developer-487ad344bcb1febd","http://divishllc.com/"
"SAP Application Developer","https://www.indeed.com/viewjob?jk=c0d72211dd34dc23","Stockton, CA, US","2025-05-03","Decline to state","https://careers.delicato.com/job/Manteca-SAP-Application-Developer-CA-95336/1279643700/?feedId=241200&utm_source=Indeed&utm_campaign=Delicato_Indeed","http://Careers.Delicato.com"
"Senior System Software Manager","https://www.indeed.com/viewjob?jk=19ccc65ef0622983","San Jose, CA, US","2025-05-02","","https://jobs.ashbyhq.com/Etched/5a3d37e7-5247-47f0-93cc-a130f6d91807?utm_source=j7dZ6oGEml",""
"Machine Learning Engineer, Large Behavior Models - Data","https://www.indeed.com/viewjob?jk=937b9791beaddcb7","Los Altos, CA, US","2025-05-02","51 to 200","https://jobs.lever.co/tri/99f239e4-192d-4f93-9b00-ff8dee31517e","https://www.tri.global"
"Staff Software Engineer, Parallel File System, AI/ML","https://www.indeed.com/viewjob?jk=6b21f696a30b8932","Sunnyvale, CA, US","2025-05-02","10,000+","https://careers.google.com/jobs/results/78857695116829382-staff-software-engineer/","http://goo.gle/3ygdkgv"
"Senior Staff Software Engineer, Platform Security","https://www.indeed.com/viewjob?jk=8ef845b4f702486a","San Francisco, CA, US","2025-05-02","10,000+","https://careers.google.com/jobs/results/125151945009570502-senior-staff-software-engineer/","http://goo.gle/3ygdkgv"
"Senior Software Engineer, GPU Performance, Google Scale","https://www.indeed.com/viewjob?jk=980a9ec017110355","Mountain View, CA, US","2025-05-02","10,000+","https://careers.google.com/jobs/results/94100637129548486-senior-software-engineer/","http://goo.gle/3ygdkgv"
"Software Engineer, Manufacturing Software Systems","https://www.indeed.com/viewjob?jk=172082c2e640bb16","Mountain View, CA, US","2025-05-02","10,000+","https://careers.google.com/jobs/results/137073898049938118-software-engineer/","http://goo.gle/3ygdkgv"
"Senior Software Engineer, GPU Performance, Google Scale","https://www.indeed.com/viewjob?jk=9be25b157a064e8f","Sunnyvale, CA, US","2025-05-02","10,000+","https://careers.google.com/jobs/results/94100637129548486-senior-software-engineer/","http://goo.gle/3ygdkgv"
"Front-End Software Developer, Developer Experience","https://www.indeed.com/viewjob?jk=7f8df29f6ee24cb8","Sunnyvale, CA, US","2025-05-02","10,000+","https://careers.google.com/jobs/results/91091273804325574-front-end-software-developer/","http://goo.gle/3ygdkgv"
"Senior Staff Software Engineer, Platform Security","https://www.indeed.com/viewjob?jk=552c376923507a51","Mountain View, CA, US","2025-05-02","10,000+","https://careers.google.com/jobs/results/125151945009570502-senior-staff-software-engineer/","http://goo.gle/3ygdkgv"
"Internship, Wireless Connectivity Software QA Engineer, Self-Driving (Summer 2025)","https://www.indeed.com/viewjob?jk=d61e862dda98cadc","Palo Alto, CA, US","2025-05-02","10,000+","https://www.tesla.com/careers/search/job/242310?source=Indeed","https://www.tesla.com"
"Senior Software Engineer","https://www.indeed.com/viewjob?jk=9bb987722e620e75","Santa Clara, CA, US","2025-05-01","10,000+","https://careers.microsoft.com/us/en/job/1820517/Senior-Software-Engineer?jobsource=indeed&utm_source=Job%20Board&utm_campaign=indeed-feed","http://www.microsoft.com/"
"Principal DPU Software Engineer – Secure Enclave","https://www.indeed.com/viewjob?jk=132570aed8ba3d6d","Santa Clara, CA, US","2025-05-01","10,000+","https://careers.microsoft.com/us/en/job/1820522/Principal-DPU-Software-Engineer-Secure-Enclave?jobsource=indeed&utm_source=Job%20Board&utm_campaign=indeed-feed","http://www.microsoft.com/"
"Research Associate-Full Stack Engineer","https://www.indeed.com/viewjob?jk=5c979d84a58f1456","Mountain View, CA, US","2025-05-01","501 to 1,000","http://jobs.localjobnetwork.com/j/t-research-associatefull-stack-engineer-e-sjsu-research-foundation-l-mountain-view,-ca-jobs-j83505158.html","https://www.sjsu.edu/researchfoundation/"
"Software Development Engineer in Test, FireTV","https://www.indeed.com/viewjob?jk=7e32ce9e608d157d","Sunnyvale, CA, US","2025-04-30","10,000+","https://www.amazon.jobs/jobs/2973742/software-development-engineer-in-test-firetv?cmpid=DA_INAD200785B","https://www.amazon.jobs"
"Staff Dolby Vision Software Engineer in Test","https://www.indeed.com/viewjob?jk=631674875fd63366","Sunnyvale, CA, US","2025-04-21","1,001 to 5,000","https://jobs.dolby.com/careers?pid=28564817&domain=dolby.com","http://www.dolby.com/careers"
"Software Test Engineer 3 - SK1013157","https://www.indeed.com/viewjob?jk=0da89f134c5f2d20","Sunnyvale, CA, US","2025-04-13","5,001 to 10,000","https://jobs.juniper.net/careers/job/893381496223","https://www.juniper.net"
