"title","job_url","location","date_posted","num_employees","job_url_direct","company_url_direct"
"Software Engineer (Hybrid) - 22966","https://www.indeed.com/viewjob?jk=70eaa5e4c703bc19","Columbia, MD, US","2025-05-04","10,000+","https://jobs.eitccorp.com/job/J3T6JB7040DVW5V2JDF?ipath=CRJR0","https://www.hii.com"
"AQS Software Engineering Lead","https://www.indeed.com/viewjob?jk=58f25216d8b02eb0","Bala-Cynwyd, PA, US","2025-05-04","501 to 1,000","https://careers.tmnas.com/jobs/16074246-aqs-software-engineering-lead?tm_job=10000426&tm_event=view&tm_company=1829","http://www.tmnas.com"
"Test Automation Engineer","https://www.indeed.com/viewjob?jk=cec7419019fb758e","Bohemia, NY, US","2025-05-04","51 to 200","https://recruiting.paylocity.com/recruiting/jobs/Details/3241833/North-Atlantic-Industries-Inc/Test-Automation-Engineer?source=Indeed_Feed","https://www.naii.com"
"Software Engineer I - Test Automation","https://www.indeed.com/viewjob?jk=0d21029d344bd63c","Bohemia, NY, US","2025-05-04","51 to 200","https://recruiting.paylocity.com/recruiting/jobs/Details/3241814/North-Atlantic-Industries-Inc/Software-Engineer-I---Test-Automation?source=Indeed_Feed","https://www.naii.com"
"J2EE & Database Developer","https://www.indeed.com/viewjob?jk=dfe33398ab1c285e","New York, NY, US","2025-05-04","201 to 500","https://intonenetworks.com/careers-at-intone","https://www.intonenetworks.com"
"Terminal Deployment Specialist","https://www.indeed.com/viewjob?jk=75f36a8447684644","Greenwich, CT, US","2025-05-04","","https://recruiting.paylocity.com/recruiting/jobs/Details/3240551/Payarc-LLC/Terminal-Deployment-Specialist?source=Indeed_Feed",""
"Senior Cyber Analytics Software Engineer","https://www.indeed.com/viewjob?jk=9ff36f822eebd161","Boston, MA, US","2025-05-04","10,000+","https://careers.marshmclennan.com/global/en/job/MAMCGLOBALR308048EXTERNALENGLOBAL/Senior-Cyber-Analytics-Software-Engineer?utm_source=indeed&utm_medium=phenom-feeds","https://www.marshmclennan.com/"
"Director, DevOps & SRE","https://www.indeed.com/viewjob?jk=66d31d2858576b0d","New York, NY, US","2025-05-04","10,000+","https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2024307","http://www.hearst.com"
"Senior Software Engineer","https://www.indeed.com/viewjob?jk=19d18ba86e4b5980","Middletown, RI, US","2025-05-04","1,001 to 5,000","https://careers-americansystems.icims.com/jobs/2461/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","http://www.AmericanSystems.com"
"Lead .NET Full Stack Developer","https://www.indeed.com/viewjob?jk=256f04959d738f0f","Hartford, CT, US","2025-05-04","10,000+","https://digitalcareers.infosys.com/global-careers/company-job/description/reqid/132588BR?Codes=Indeed","https://www.infosys.com"
"Engineering Supervisor - D451 Instrumentation Software Engineering and IT","https://www.indeed.com/viewjob?jk=47c7c189fbfcd68e","Groton, CT, US","2025-05-04","10,000+","https://careers-gdeb.icims.com/jobs/14513/job?utm_source=indeed_integration&iis=Job%20Board&iisn=Indeed&indeed-apply-token=73a2d2b2a8d6d5c0a62696875eaebd669103652d3f0c2cd5445d3e66b1592b0f","http://www.gdeb.com"
"Senior Embedded Hardware & PCB Design Engineer (Robotics)","https://www.indeed.com/viewjob?jk=98b46be3555de7d2","Watertown, MA, US","2025-05-04","","https://jobs.lever.co/tutorintelligence/8395de22-aaf4-47d3-9722-d93b3e151b6b?lever-source=Indeed",""
"Staff Machine Learning Engineer, Growth","https://www.indeed.com/viewjob?jk=e6a84ed5d1f2bfa4","New York, NY, US","2025-05-04","1,001 to 5,000","https://jobs.lever.co/matchgroup/9638198d-e429-4945-802c-9c470e1ac692?lever-source=Indeed","http://www.mtch.com"
"Full Stack Software Developer","https://www.indeed.com/viewjob?jk=fba8d6256f966dfe","Boston, MA, US","2025-05-04","51 to 200","https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=5813c835-5f40-4cab-ab2a-29cef77339bc&ccId=19000101_000001&jobId=569887&source=IN&lang=en_US","http://www.hfihealthcare.com"
"Software Engineer 2","https://www.indeed.com/viewjob?jk=efada866501378ed","Fort Meade, MD, US","2025-05-04","10,000+","https://jobs.hii-tsd.com/job/Fort-Meade%2C-MD-Software-Engineer-2-Mary/1288490100/","https://www.hii.com"
"Sr Software Engineer","https://www.indeed.com/viewjob?jk=633836bc31e33339","Methuen, MA, US","2025-05-04","1,001 to 5,000","https://globusmedical.wd5.myworkdayjobs.com/en-US/GMED_Careers/job/Methuen-MA/Sr-Software-Engineer_JR102820-1","http://www.globusmedical.com/"
"Junior Full Stack Developer","https://www.indeed.com/viewjob?jk=553037b67b23644b","Stamford, CT, US","2025-05-04","","https://valitanallc.applytojob.com/apply/4zDykOfd1l/Junior-Full-Stack-Developer?source=INDE&~",""
"Software Engineering Intern- Internal Tooling","https://www.indeed.com/viewjob?jk=54a80b21289932c1","Boston, MA, US","2025-05-04","","https://codametrix.applytojob.com/apply/cD5ErykqLz/Software-Engineering-Intern-Internal-Tooling?source=INDE&~","http://codametrix.com/"
"Hadoop Developer / Administrator (USC, GC & H4 EAD -3","https://www.indeed.com/viewjob?jk=7e4085d6b95969a7","Jersey City, NJ, US","2025-05-04","","https://realign-llc.com/careers/job-details/IT182824-3",""
"IT Release Manager","https://www.indeed.com/viewjob?jk=da533a27bc7f7218","Parsippany-Troy Hills, NJ, US","2025-05-04","10,000+","https://eljs.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/61051","https://www.tiffanycareers.com/"
"C# Developer-3","https://www.indeed.com/viewjob?jk=4bb5b84f796687e6","Jersey City, NJ, US","2025-05-04","","https://realign-llc.com/careers/job-details/IT182822-3",""
"IT Release Manager","https://www.indeed.com/viewjob?jk=07e22621f8b2784a","Parsippany-Troy Hills, NJ, US","2025-05-04","10,000+","https://www.lvmh.com/join-us/our-job-offers/61051","https://www.tiffanycareers.com/"
"Staff Software Engineer","https://www.indeed.com/viewjob?jk=3eea9b5ee9830ad1","New York, NY, US","2025-05-04","11 to 50","https://grnh.se/462f58105us","http://www.luminategroup.com"
"Backend Developer consultant","https://www.indeed.com/viewjob?jk=7cf04430b8bafc76","Camden, NJ, US","2025-05-04","","http://ics4.com/opportunities#!/99f24aa4-9f15-4aef-bb52-efba960d2392/detail","http://ics4.com/"
"Java Developer","https://www.indeed.com/viewjob?jk=626236f1c9c098fd","Annapolis Junction, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt621&src=Indeed",""
"Software Engineer - Backend Focus","https://www.indeed.com/viewjob?jk=cf8823502bdae212","Annapolis Junction, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt625&src=Indeed",""
"CNO NetDev Developer","https://www.indeed.com/viewjob?jk=af80237b813418c2","Fort Meade, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt617&src=Indeed",""
"Backend Software Engineer","https://www.indeed.com/viewjob?jk=e77d94357f4b52b3","Annapolis Junction, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt612&src=Indeed",""
"CNO Analyst/Programmer","https://www.indeed.com/viewjob?jk=7a78ff19a0f9102a","Fort Meade, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt615&src=Indeed",""
"Application Developer","https://www.indeed.com/viewjob?jk=04d7b4d33ae2a325","Annapolis Junction, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt613&src=Indeed",""
"Embedded Software Engineer","https://www.indeed.com/viewjob?jk=e2159bc1be9ba18a","Fort Meade, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt619&src=Indeed",""
"CNO Analyst/Programmer","https://www.indeed.com/viewjob?jk=4397a2e11128bca2","Annapolis Junction, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt614&src=Indeed",""
"Full Stack Software Engineer","https://www.indeed.com/viewjob?jk=919787014f8be31d","Annapolis Junction, MD, US","2025-05-04","","https://theapplicantmanager.com/jobs?pos=xt620&src=Indeed",""
"Lead Java Software Engineer","https://www.indeed.com/viewjob?jk=d26e310f61c5c343","Iselin, NJ, US","2025-05-04","10,000+","https://tnl2.jometer.com/v2/job?jz=581jnfbcf416c8524feaeb1d19c916572a918CMAAKAAAAABQ&utm_source=joveo&publisher=Indeed-organic","https://www.wellsfargojobs.com/en/well-life/"
"Lead Java Software Engineer","https://www.indeed.com/viewjob?jk=cb15872ed9dccfb5","New York, NY, US","2025-05-04","10,000+","https://tnl2.jometer.com/v2/job?jz=581jn4ee3e62758056c2d9000215a88605e25FAAAKAAAAABQ&utm_source=joveo&publisher=Indeed-organic","https://www.wellsfargojobs.com/en/well-life/"
"Senior Automation Engineer","https://www.indeed.com/viewjob?jk=3a372cd95317b5a0","Chelmsford, MA, US","2025-05-04","1,001 to 5,000","https://careers.zoll.com/jobs/R15449","https://www.zoll.com/"
"Software Engineer II – Applications","https://www.indeed.com/viewjob?jk=05926fb540ba443e","Chelmsford, MA, US","2025-05-04","1,001 to 5,000","https://careers.zoll.com/jobs/R15448","https://www.zoll.com/"
"Principal Software Engineer","https://www.indeed.com/viewjob?jk=4c811ce36e56c1d5","Boston, MA, US","2025-05-04","5,001 to 10,000","https://cubic.wd1.myworkdayjobs.com/en-US/cubic_USA_careers/job/Boston-Massachusetts/Principal-Software-Engineer_REQ_44611","http://www.cubic.com/careers"
"Associate, Full Stack Engineer","https://www.indeed.com/viewjob?jk=c141211bd99ef56c","New York, NY, US","2025-05-04","10,000+","https://jobs.newyorklife.com/job/New-York-Associate%2C-Full-Stack-Engineer-NY-10001/1288283800/?feedId=96000&utm_source=Indeed&utm_campaign=NewYorkLife_Indeed","https://www.newyorklife.com"
"Senior Associate, Full Stack Engineer","https://www.indeed.com/viewjob?jk=bbd2080571cb62b4","New York, NY, US","2025-05-04","10,000+","https://jobs.newyorklife.com/job/New-York-Senior-Associate%2C-Full-Stack-Engineer-NY-10001/1288274400/?feedId=96000&utm_source=Indeed&utm_campaign=NewYorkLife_Indeed","https://www.newyorklife.com"
"Associate, Full Stack Engineer","https://www.indeed.com/viewjob?jk=0f979d5034773609","New York, NY, US","2025-05-04","10,000+","https://jobs.newyorklife.com/job/New-York-Associate%2C-Full-Stack-Engineer-NY-10001/1288283000/?feedId=96000&utm_source=Indeed&utm_campaign=NewYorkLife_Indeed","https://www.newyorklife.com"
"Senior Associate, Full-stack Engineer","https://www.indeed.com/viewjob?jk=aa72974a2ff8a956","New York, NY, US","2025-05-04","10,000+","https://jobs.newyorklife.com/job/New-York-Senior-Associate%2C-Full-stack-Engineer-NY-10001/1288272800/?feedId=96000&utm_source=Indeed&utm_campaign=NewYorkLife_Indeed","https://www.newyorklife.com"
"Senior Software Development Engineer (Java/Angular)","https://www.indeed.com/viewjob?jk=0d03db1b3ecb36c8","Parsippany-Troy Hills, NJ, US","2025-05-04","10,000+","https://www.jobs-ups.com/job/-/-/1187/80895903840","https://www.jobs-ups.com"
"Software Engineering Senior Manager","https://www.indeed.com/viewjob?jk=e044c329b585bd6a","Boston, MA, US","2025-05-04","10,000+","https://tnl2.jometer.com/v2/job?jz=581jn6b8062adc00020553f9217e77a9f18a2CMAAKAAAAABQ&utm_source=joveo&publisher=Indeed-organic","https://www.wellsfargojobs.com/en/well-life/"
"Software Engineering Senior Manager","https://www.indeed.com/viewjob?jk=02d2a1ac702b2c64","New York, NY, US","2025-05-04","10,000+","https://tnl2.jometer.com/v2/job?jz=581jn92ed0b95cc43301b934d6ed06c1e1fe8FAAAKAAAAABQ&utm_source=joveo&publisher=Indeed-organic","https://www.wellsfargojobs.com/en/well-life/"
"Software Integration Engineer","https://www.indeed.com/viewjob?jk=702181e37fdbe12d","Annapolis Junction, MD, US","2025-05-04","11 to 50","https://2hb.catsone.com/careers/64727-General/jobs/16659640-Software-Integration-Engineer/?ref=Indeed","http://www.2hb.com"
"Mid-Level Software Integration Engineer","https://www.indeed.com/viewjob?jk=00aaed2abc284fb7","Annapolis Junction, MD, US","2025-05-04","11 to 50","https://2hb.catsone.com/careers/64727-General/jobs/16659635-MidLevel-Software-Integration-Engineer/?ref=Indeed","http://www.2hb.com"
"Principal Software Engineer","https://www.indeed.com/viewjob?jk=0908927cda8ebef5","Annapolis Junction, MD, US","2025-05-04","11 to 50","https://2hb.catsone.com/careers/64727-General/jobs/16659629-Principal--Software-Engineer/?ref=Indeed","http://www.2hb.com"
"Software Engineer DevEx","https://www.indeed.com/viewjob?jk=323039cee34b73f1","Boston, MA, US","2025-05-04","","https://jobs.ashbyhq.com/CloudZero/594fe925-b019-43bc-8882-8f6505167ddf?utm_source=kBJ3rZvyZK",""
"Software Engineer - Robotics Application","https://www.indeed.com/viewjob?jk=6a2ca12f6db74614","Andover, MA, US","2025-05-04","","https://jobs.ashbyhq.com/reframesystems/3e6b01e5-4a76-457b-ac37-2125f8e7ada5?utm_source=3AmRBwjorj",""
"Principal Engineer, Envisioning Studio","https://www.indeed.com/viewjob?jk=3728f073dabe3f1d","New York, NY, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/111732548131791558-principal-engineer/","http://goo.gle/3ygdkgv"
"Senior Software Engineer, Front End, Labs","https://www.indeed.com/viewjob?jk=d7f8e11b6af83c22","New York, NY, US","2025-05-04","10,000+","https://careers.google.com/jobs/results/92622520644969158-senior-software-engineer/","http://goo.gle/3ygdkgv"
"Senior DevOps Software Engineer","https://www.indeed.com/viewjob?jk=34eff63e0c096560","Fort Meade, MD, US","2025-05-04","","https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=264c7047-4d02-4dc1-b1dc-be62ab708ecb&ccId=19000101_000001&jobId=560155&source=IN&lang=en_US","http://www.nowges.com"
"Software Developer/Engineer - Junior HNY 1611","https://www.indeed.com/viewjob?jk=352f97bf68ff6978","Rome, NY, US","2025-05-04","51 to 200","https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=5cd3ca7e-dea2-4f9c-ad9e-9fb7fa8d0232&ccId=182489917_1729&jobId=532876&source=IN&lang=en_US","https://www.globalinfotek.com"
"Software Quality Assurance Engineer Co-Op","https://www.indeed.com/viewjob?jk=888ea14365b830e2","Marlborough, MA, US","2025-05-04","501 to 1,000","https://escotech.rec.pro.ukg.net/ESC1001ESTI/JobBoard/088def80-27d5-4b37-8fd3-1070632afc7e/OpportunityDetail?opportunityId=3e0f7131-32b2-415c-9713-625f2c5d5201&postingId=1fbcbc43-b202-493c-8386-db6eec333a47","https://www.doble.com"
"Senior Applications Consultant - Oracle AO Developer ( OIC, VBCS, Release)","https://www.indeed.com/viewjob?jk=4b078cc0f8701e5e","Hanover, MD, US","2025-05-04","10,000+","https://capgemini.taleo.net/careersection/1/jobdetail.ftl?job=079661&tz=GMT-05%3A00&tzname=America%2FChicago","https://www.capgemini.com"
"Principal Software Engineer","https://www.indeed.com/viewjob?jk=9cb43d3b1cd1d4ed","Boston, MA, US","2025-05-04","10,000+","https://redhat.wd5.myworkdayjobs.com/en-US/jobs/job/Boston/Principal-Software-Engineer_R-047698-1","https://www.redhat.com/jobs"
"Intern-Software Developer","https://www.indeed.com/viewjob?jk=54b006720152d85b","Somerset, NJ, US","2025-05-04","1,001 to 5,000","https://recruiting2.ultipro.com/MIR1001MTECH/JobBoard/9a87327d-7b49-41b3-ad51-199875b27acf/OpportunityDetail?opportunityId=5a2a159c-ab9a-4e8b-9f3d-e8fb0b178ed2&postingId=5fd0ad14-53c9-45fd-9cf7-5443619efee2","https://www.mirion.com/"
"Intern: Web Front End Developer","https://www.indeed.com/viewjob?jk=ef13f90d4cbfbfe3","Newton, MA, US","2025-05-04","5,001 to 10,000","https://careers.sonesta.com/us/en/job/SHXSHUUSR0065867EXTERNALENUS/Intern-Web-Front-End-Developer?utm_source=indeed&utm_medium=phenom-feeds","https://www.sonesta.com/careers"
"Software Engineer II - Remote","https://www.indeed.com/viewjob?jk=eebe5c772e318f07","Providence, RI, US","2025-05-04","10,000+","https://jobs.unfi.com/job/9318/software-engineer-ii-remote-it-us-ri-providence/","http://www.unfi.com"
"Engineering & Quality - Software Engineer, Senior","https://www.indeed.com/viewjob?jk=8ca1a0323cada9db","New York, NY, US","2025-05-04","Decline to state","https://careers.fitch.group/job/New-York-Engineering-&-Quality-Software-Engineer%2C-Senior-NY-10001/1199874401/","https://www.fitch.group/"
"Full-stack Software Developer","https://www.indeed.com/viewjob?jk=fa7d5463328606db","Cambridge, MA, US","2025-05-04","10,000+","https://careers.peopleclick.com/careerscp/client_mit/external/jobDetails/jobDetail.html?jobPostId=32308&localeCode=en-us","https://www.mit.edu"
"Mid-Level Embedded Developer","https://www.indeed.com/viewjob?jk=cef42a5ab7399b60","Annapolis Junction, MD, US","2025-05-04","51 to 200","https://app.jobvite.com/CompanyJobs/Job.aspx?j=ok60vfwF&s=Indeed","http://www.visionistinc.com"
"Software Engineer (Front End Focus)","https://www.indeed.com/viewjob?jk=338c98e25f27637b","Fort Meade, MD, US","2025-05-04","51 to 200","https://app.jobvite.com/CompanyJobs/Job.aspx?j=oF70vfw1&s=Indeed","http://www.visionistinc.com"
"Software Engineer (Backend Focus)","https://www.indeed.com/viewjob?jk=1130e62a00fcd5e6","Columbia, MD, US","2025-05-04","51 to 200","https://app.jobvite.com/CompanyJobs/Job.aspx?j=oC70vfwY&s=Indeed","http://www.visionistinc.com"
"Software Integration Engineer Level 4","https://www.indeed.com/viewjob?jk=1e94ce2d2152c53a","Annapolis Junction, MD, US","2025-05-04","201 to 500","https://app.jobvite.com/CompanyJobs/Job.aspx?j=oOd0vfwg&s=Indeed","http://www.praxiseng.com"
"Software Engineer Level 4","https://www.indeed.com/viewjob?jk=8508bdf16e856ef7","Annapolis Junction, MD, US","2025-05-04","201 to 500","https://app.jobvite.com/CompanyJobs/Job.aspx?j=oXd0vfwp&s=Indeed","http://www.praxiseng.com"
"Staff Full Stack Software Engineer, Central Software","https://www.indeed.com/viewjob?jk=ae41b6b8410a9ecd","Waltham, MA, US","2025-05-04","51 to 200","https://bostondynamics.wd1.myworkdayjobs.com/en-US/Boston_Dynamics/job/Waltham-Office-POST/Staff-Full-Stack-Software-Engineer--Central-Software_R1799","https://www.bostondynamics.com"
"Acquisition Based Software Systems Engineer","https://www.indeed.com/viewjob?jk=71cccbb517682070","Hanover, MD, US","2025-05-04","","https://realmone.com/job/acquisition-based-software-systems-engineer/",""
"Junior Developer","https://www.indeed.com/viewjob?jk=9592755f82018736","Easton, MD, US","2025-05-04","","https://ht-jobs.net/osxpdup?s=in",""
"Software Engineering Advisors- Hybrid","https://www.indeed.com/viewjob?jk=795ae42e086aa413","Bloomfield, CT, US","2025-05-04","10,000+","https://jobs.thecignagroup.com/us/en/job/CIGNUS25005454EXTERNALENUS/Software-Engineering-Advisors-Hybrid?utm_source=indeed&utm_medium=phenom-feeds","https://www.thecignagroup.com/"
"Senior Frontend Software Developer II","https://www.indeed.com/viewjob?jk=1d0ef27a2b7c2d91","New York, NY, US","2025-05-02","","https://caprx.hrmdirect.com/employment/view.php?req=3237534&jbsrc=1014&location=a538e673-f7ca-6e6b-1b29-9c784ba7dfb1",""
"Software Development Engineer, CLIP (CLicks and Impressions logging Pipeline)","https://www.indeed.com/viewjob?jk=960f3fbb6c27a506","New York, NY, US","2025-05-01","10,000+","https://www.amazon.jobs/jobs/2973798/software-development-engineer-clip-clicks-and-impressions-logging-pipeline?cmpid=DA_INAD200785B","https://www.amazon.jobs"
"Software Development Engineer, AWS FSx for NetApp ONTAP","https://www.indeed.com/viewjob?jk=f74f1f8a58769d62","New York, NY, US","2025-05-01","Decline to state","https://www.amazon.jobs/jobs/2973382/software-development-engineer-aws-fsx-for-netapp-ontap?cmpid=DA_INAD200785B","https://aws.amazon.com/careers/why-aws/"
"Software Development Engineer, AWS FSx for Windows","https://www.indeed.com/viewjob?jk=f4eeccd25fbc08ed","Boston, MA, US","2025-05-01","Decline to state","https://www.amazon.jobs/jobs/2973384/software-development-engineer-aws-fsx-for-windows?cmpid=DA_INAD200785B","https://aws.amazon.com/careers/why-aws/"
"Software Development Engineer, Specialized Businesses Security, Vulnerability Detections","https://www.indeed.com/viewjob?jk=5352672b5991a1dd","New York, NY, US","2025-04-24","10,000+","https://www.amazon.jobs/jobs/2973447/software-development-engineer-specialized-businesses-security-vulnerability-detections?cmpid=DA_INAD200785B","https://www.amazon.jobs"
"Software Development Engineer, ADSP Cinder Bidder","https://www.indeed.com/viewjob?jk=0323674eb5cb6e49","New York, NY, US","2025-04-09","10,000+","https://www.amazon.jobs/jobs/2973747/software-development-engineer-adsp-cinder-bidder?cmpid=DA_INAD200785B","https://www.amazon.jobs"
"Software Developer","https://www.indeed.com/viewjob?jk=54e7a305987ccbd6","Princeton, NJ, US","2025-03-26","","https://applabsystems.com/index.php/home/currentopening","http://applabsystems.com/"
"Software Development Engineer, GDT MARS","https://www.indeed.com/viewjob?jk=5c1c430f8b89a6c7","New York, NY, US","2025-03-20","10,000+","https://www.amazon.jobs/jobs/2973661/software-development-engineer-gdt-mars?cmpid=DA_INAD200785B","https://www.amazon.jobs"
"Software Engineer","https://www.indeed.com/viewjob?jk=c5098cadf208c383","Princeton, NJ, US","2025-03-17","","https://applabsystems.com/index.php/home/currentopening","http://applabsystems.com/"
"PROGRAMMER ANALYSTS","https://www.indeed.com/viewjob?jk=87f4236163775c00","Princeton, NJ, US","2024-06-26","","https://applabsystems.com/index.php/home/currentopening","http://applabsystems.com/"
